Apr 21 02:35:52 [32mINFO    [0m jubilant:_juju.py:308 cli: juju status --model testing --format json
Apr 21 02:35:53 [32mINFO    [0m jubilant:_juju.py:308 cli: juju status --model testing --format json
Apr 21 02:35:53 [32mINFO    [0m jubilant:_juju.py:308 cli: juju run --model testing --format json mysql/0 get-cluster-status --wait 300s --params /root/snap/juju/common/tmpnanhhco6
Apr 21 02:36:01 [32mINFO    [0m integration.integration.test_backup_ceph:test_backup_ceph.py:320 Inserting value before backup
Apr 21 02:36:01 [32mINFO    [0m jubilant:_juju.py:308 cli: juju status --model testing --format json
Apr 21 02:36:01 [32mINFO    [0m jubilant:_juju.py:308 cli: juju status --model testing --format json
Apr 21 02:36:02 [32mINFO    [0m jubilant:_juju.py:308 cli: juju run --model testing --format json mysql/0 get-cluster-status --wait 300s --params /root/snap/juju/common/tmpi7mkhddd
Apr 21 02:36:08 [32mINFO    [0m jubilant:_juju.py:308 cli: juju run --model testing --format json mysql/0 get-password --params /root/snap/juju/common/tmp2wz9b3rz
Apr 21 02:36:13 [32mINFO    [0m jubilant:_juju.py:308 cli: juju status --model testing --format json
Apr 21 02:36:14 [32mINFO    [0m jubilant:_juju.py:308 cli: juju status --model testing --format json
Apr 21 02:36:14 [32mINFO    [0m jubilant:_juju.py:308 cli: juju status --model testing --format json
Apr 21 02:36:14 [32mINFO    [0m jubilant:_juju.py:308 cli: juju run --model testing --format json mysql/0 get-password --params /root/snap/juju/common/tmpldbkim3t
Apr 21 02:36:18 [32mINFO    [0m jubilant:_juju.py:308 cli: juju status --model testing --format json
Apr 21 02:36:18 [32mINFO    [0m jubilant:_juju.py:308 cli: juju status --model testing --format json
Apr 21 02:36:18 [32mINFO    [0m jubilant:_juju.py:308 cli: juju status --model testing --format json
Apr 21 02:36:18 [32mINFO    [0m integration.integration.test_backup_ceph:test_backup_ceph.py:325 Setting s3 config and credentials
Apr 21 02:36:18 [32mINFO    [0m jubilant:_juju.py:308 cli: juju add-secret --model testing ceb0b633 --file /root/snap/juju/common/tmp64xqicab
Apr 21 02:36:19 [32mINFO    [0m jubilant:_juju.py:308 cli: juju grant-secret --model testing secret:2htg8asjjii6k0q5nodg s3-integrator
Apr 21 02:36:19 [32mINFO    [0m jubilant:_juju.py:308 cli: juju config --model testing s3-integrator credentials=secret:2htg8asjjii6k0q5nodg endpoint=https://10.1.0.190 bucket=testbucket path=mysql region=default tls-ca-chain=LS0tLS1CRUdJTiBDRVJUSUZJQ0FURS0tLS0tCk1JSURqekNDQW5lZ0F3SUJBZ0lVS1o0ZlNlNW5MWTg5QXM1WHJKZ0IwclpleWhzd0RRWUpLb1pJaHZjTkFRRUwKQlFBd1Z6RUxNQWtHQTFVRUJoTUNWVk14RHpBTkJnTlZCQWdNQmtSbGJtbGhiREVVTUJJR0ExVUVCd3dMVTNCeQphVzVuWm1sbGJHUXhEREFLQmdOVkJBb01BMFJwY3pFVE1CRUdBMVVFQXd3S01UQXVNUzR3TGpFNU1EQWVGdzB5Ck5qQTBNakV3TWpJMU1qRmFGdzB5T1RBeU1EZ3dNakkxTWpGYU1GY3hDekFKQmdOVkJBWVRBbFZUTVE4d0RRWUQKVlFRSURBWkVaVzVwWVd3eEZEQVNCZ05WQkFjTUMxTndjbWx1WjJacFpXeGtNUXd3Q2dZRFZRUUtEQU5FYVhNeApFekFSQmdOVkJBTU1DakV3TGpFdU1DNHhPVEF3Z2dFaU1BMEdDU3FHU0liM0RRRUJBUVVBQTRJQkR3QXdnZ0VLCkFvSUJBUURLdHprRHhxMWx4NWZ3Z1U5K3BmQ0VicWFidFUrT2Z1RTVjTk1iSWtYRUhZZ0FxN3RBd2pZTmlrL1oKTGRTV2ZMaitUUVd2VlcvMUNDV1IrRjA3Y2JCSTV3ZVMrV2J5aTRDbnZ2WFZ6NUduY2pPcDJsN1hYRnVoOHFSagpLZ2hURnMxSkp6QU43bGpLdkJma0dlYmpVMEV5WmdDamZVMnlObnRteVo5Tm8wTUFtWjFPVUNrZjVjaFhRemdECk85eEU3OWJ4U0REK0JZdExvTUQrZTBaYWJEaHBhNmw0SjBNLy91djhaQUlUL2V5MjBnajF6dDVlMEE0czJtYmEKNUw3b0Q1bW8vbzJHYUs2dU9OaXR4RmZpVDlxNEhBQ1puU0dnM0tva0pFQXAxZEFhWVhsRDduZ01mN0QzYVlQZApKNldxTlVMSDZXNTRYb1MzaThHYlg3S2hpODlCQWdNQkFBR2pVekJSTUIwR0ExVWREZ1FXQkJTVEFaU3dsYjB6CkRpbUp6SWd5bnU4bXJJaDcrekFmQmdOVkhTTUVHREFXZ0JTVEFaU3dsYjB6RGltSnpJZ3ludThtckloNyt6QVAKQmdOVkhSTUJBZjhFQlRBREFRSC9NQTBHQ1NxR1NJYjNEUUVCQ3dVQUE0SUJBUUFvVXd5UG5maWdsUE0xYmN1Ywp6Zm10RDJjQjEwbHoxMEhvRUt0WWdNR2RuYWJIbGZaL1NOSTUzKzJIODVBa3EvQkRSQ2RFSXRkWnRmbElpU254CjlDUkdKZFQ1L3I2ZDJwREI1NkZXSVNFVFBmdmRXZ2Z5RkpNc2FRMGtYUU9SVVQ5bWh1aXVHK2taaklWdlN0VWEKYzBlbWRXTkZ1ZXBvWVlvVm9hQ1J5a1dIY1pDZGt6STN1N2dzNEVFR28wNVlxQXFVRHVyelp0Mno3R2s5MFRkTApPTFcvbFlQWlVHanZnMDkrd1N5dVUvUU5ydDBaVm1tR2ZUSGJNUjVUOXRSdVVhRCs2bTZRR3o0bmVsZnZGelBpCisySFZYenJmL3JJUmxJcU9QejU3L05RWUNVT1VKNUhZS0xwc1BuSkV2Q1BYMksySUZidTJBUEpRM3AzTUtMem0KVXkrNwotLS0tLUVORCBDRVJUSUZJQ0FURS0tLS0tCg==
Apr 21 02:36:45 [32mINFO    [0m integration.integration.test_backup_ceph:test_backup_ceph.py:334 Listing existing backup ids
Apr 21 02:36:45 [32mINFO    [0m jubilant:_juju.py:308 cli: juju run --model testing --format json mysql/0 list-backups
