May 27 07:58:13 [32mINFO    [0m jubilant:_juju.py:308 cli: juju status --model testing --format json
May 27 07:58:14 [32mINFO    [0m jubilant:_juju.py:308 cli: juju status --model testing --format json
May 27 07:58:15 [32mINFO    [0m jubilant:_juju.py:308 cli: juju run --model testing --format json mysql/0 get-cluster-status --wait 300s --params /root/snap/juju/common/tmpl8tems2v
May 27 07:58:22 [32mINFO    [0m integration.integration.test_backup_ceph:test_backup_ceph.py:337 Inserting value before backup
May 27 07:58:22 [32mINFO    [0m jubilant:_juju.py:308 cli: juju status --model testing --format json
May 27 07:58:23 [32mINFO    [0m jubilant:_juju.py:308 cli: juju status --model testing --format json
May 27 07:58:23 [32mINFO    [0m jubilant:_juju.py:308 cli: juju run --model testing --format json mysql/0 get-cluster-status --wait 300s --params /root/snap/juju/common/tmppdj797dc
May 27 07:58:27 [32mINFO    [0m jubilant:_juju.py:308 cli: juju run --model testing --format json mysql/0 get-password --params /root/snap/juju/common/tmpus5xaw6x
May 27 07:58:30 [32mINFO    [0m jubilant:_juju.py:308 cli: juju status --model testing --format json
May 27 07:58:31 [32mINFO    [0m jubilant:_juju.py:308 cli: juju status --model testing --format json
May 27 07:58:31 [32mINFO    [0m jubilant:_juju.py:308 cli: juju status --model testing --format json
May 27 07:58:31 [32mINFO    [0m jubilant:_juju.py:308 cli: juju run --model testing --format json mysql/0 get-password --params /root/snap/juju/common/tmp0g_cworo
May 27 07:58:35 [32mINFO    [0m jubilant:_juju.py:308 cli: juju status --model testing --format json
May 27 07:58:35 [32mINFO    [0m jubilant:_juju.py:308 cli: juju status --model testing --format json
May 27 07:58:36 [32mINFO    [0m jubilant:_juju.py:308 cli: juju status --model testing --format json
May 27 07:58:36 [32mINFO    [0m integration.integration.test_backup_ceph:test_backup_ceph.py:342 Setting s3 config and credentials
May 27 07:58:36 [32mINFO    [0m jubilant:_juju.py:308 cli: juju add-secret --model testing 8c1527f4 --file /root/snap/juju/common/tmpf7ydcp26
May 27 07:58:36 [32mINFO    [0m jubilant:_juju.py:308 cli: juju grant-secret --model testing secret:118at6ggs9uldrslqe20 s3-integrator
May 27 07:58:36 [32mINFO    [0m jubilant:_juju.py:308 cli: juju config --model testing s3-integrator credentials=secret:118at6ggs9uldrslqe20 endpoint=https://10.1.0.177 bucket=testbucket path=mysql region=default tls-ca-chain=LS0tLS1CRUdJTiBDRVJUSUZJQ0FURS0tLS0tCk1JSURqekNDQW5lZ0F3SUJBZ0lVTmx1S2dSMHQxVFAzMytDSEpXaElzWDRDRTFnd0RRWUpLb1pJaHZjTkFRRUwKQlFBd1Z6RUxNQWtHQTFVRUJoTUNWVk14RHpBTkJnTlZCQWdNQmtSbGJtbGhiREVVTUJJR0ExVUVCd3dMVTNCeQphVzVuWm1sbGJHUXhEREFLQmdOVkJBb01BMFJwY3pFVE1CRUdBMVVFQXd3S01UQXVNUzR3TGpFM056QWVGdzB5Ck5qQTFNamN3TnpRNE1EVmFGdzB5T1RBek1UWXdOelE0TURWYU1GY3hDekFKQmdOVkJBWVRBbFZUTVE4d0RRWUQKVlFRSURBWkVaVzVwWVd3eEZEQVNCZ05WQkFjTUMxTndjbWx1WjJacFpXeGtNUXd3Q2dZRFZRUUtEQU5FYVhNeApFekFSQmdOVkJBTU1DakV3TGpFdU1DNHhOemN3Z2dFaU1BMEdDU3FHU0liM0RRRUJBUVVBQTRJQkR3QXdnZ0VLCkFvSUJBUUNIaUhsaDdJazkyMXNRVWJyTXF3Z0pJcklWODhKTlVKNzBhMDBFUmhDYTBGQmhkRHBpMDI3NUdNaFYKUFRCSS8rdVgzWVg5Q2pnV2R0R1Y4M3JPbkNiWEd4Z1lHcHJLclNRRnU2blljenRoS1ZsM01KamV0SFluTi9IWApuRXlyZGJXb0pqMkZPUW1pUkI1MEphL1RWcVZtVlZiYXMrSzYwVUpYRFpRQ1J1L3QyYzExVi9tT2R2R2Z1UkU0CjYrMkpNWDB3VHh4UzBpaDduZTBnZVVGZzJlYVltSzF0Qm55YjMwQS8ycVNCSHNJVEhzK3ZoZ3hEaGZveXRrcC8KMW1KbzdTZzMySDJJckp0SDhnNXRDWC9pcmlFK2g2a0loL3k5TndMNlZlajYybnRaRGdkdUgvcitmNDhud280MQpUMnFmOVVMQkdWOVRrUTNpZ1NBbXNISHZzM3NCQWdNQkFBR2pVekJSTUIwR0ExVWREZ1FXQkJSMUtmU0tzQkV0Cmxtak1MazVwYVFmUStJa2ZVVEFmQmdOVkhTTUVHREFXZ0JSMUtmU0tzQkV0bG1qTUxrNXBhUWZRK0lrZlVUQVAKQmdOVkhSTUJBZjhFQlRBREFRSC9NQTBHQ1NxR1NJYjNEUUVCQ3dVQUE0SUJBUUEwVVlhRmE1ZWQ1aExSUkhnSwphNmhCY2IyUWY1Ni95MktmbmpHdmhkUXozc3h5ZXZpUjdSZUpUYmZZQVNQc3BWQmVwNnBiMGVGOHdoZ09lWGdmClB6WkdObHZETmY2Q1JOREJ6VC85VWdKODRYT20rYkN4WUNqSGhET1F1WW1kd2p5bVJrYlNOaHBPTWVBam54WEoKK0VjVSt4NkNaZ0RLL2V2dnc1ZUtZNzBxUGtjVWQ4MkVHUFRaZ3I2R2NpZmx1cHVzNW5YWjMrNU1TeG9YdDB6SApzNlFsVkxYdm91M2hoNVJkQ01VdG1SUGRBbER4SndSTmV2ZXBnb1NQRjU0V3lnUStYQjczZHBpcUZFWkRUWkFpCnZRcjFkN2cwZ2RnOUV0N1FpdE1PNnJLOGpxUVpFTGJaYXJqZHlmYlFpNDJMN3JnUGFHZzdXbXc3Z2NqK1FjMTQKQlhHcAotLS0tLUVORCBDRVJUSUZJQ0FURS0tLS0tCg==
